ds,y,hour,weekday,is_weekend,weekofyear,month,year,is_winter
2022-11-08 12:00:00,95,12,1,0,45,11,2022,1
2022-11-08 15:00:00,129,15,1,0,45,11,2022,1
2022-11-08 18:00:00,55,18,1,0,45,11,2022,1
2022-11-08 21:00:00,31,21,1,0,45,11,2022,1
2022-11-09 03:00:00,6,3,2,0,45,11,2022,1
2022-11-09 06:00:00,111,6,2,0,45,11,2022,1
2022-11-09 09:00:00,64,9,2,0,45,11,2022,1
2022-11-09 12:00:00,86,12,2,0,45,11,2022,1
2022-11-09 15:00:00,102,15,2,0,45,11,2022,1
2022-11-09 18:00:00,48,18,2,0,45,11,2022,1
2022-11-09 21:00:00,23,21,2,0,45,11,2022,1
2022-11-10 03:00:00,12,3,3,0,45,11,2022,1
2022-11-10 06:00:00,108,6,3,0,45,11,2022,1
2022-11-10 09:00:00,48,9,3,0,45,11,2022,1
2022-11-10 12:00:00,75,12,3,0,45,11,2022,1
2022-11-10 15:00:00,74,15,3,0,45,11,2022,1
2022-11-10 18:00:00,32,18,3,0,45,11,2022,1
2022-11-10 21:00:00,17,21,3,0,45,11,2022,1
2022-11-11 03:00:00,7,3,4,0,45,11,2022,1
2022-11-11 06:00:00,101,6,4,0,45,11,2022,1
2022-11-11 09:00:00,39,9,4,0,45,11,2022,1
2022-11-11 12:00:00,54,12,4,0,45,11,2022,1
2022-11-11 15:00:00,59,15,4,0,45,11,2022,1
2022-11-11 18:00:00,30,18,4,0,45,11,2022,1
2022-11-11 21:00:00,11,21,4,0,45,11,2022,1
2022-11-12 03:00:00,1,3,5,1,45,11,2022,1
2022-11-12 06:00:00,20,6,5,1,45,11,2022,1
2022-11-12 09:00:00,55,9,5,1,45,11,2022,1
2022-11-12 12:00:00,66,12,5,1,45,11,2022,1
2022-11-12 15:00:00,64,15,5,1,45,11,2022,1
2022-11-12 18:00:00,25,18,5,1,45,11,2022,1
2022-11-12 21:00:00,19,21,5,1,45,11,2022,1
2022-11-13 06:00:00,12,6,6,1,45,11,2022,1
2022-11-13 09:00:00,48,9,6,1,45,11,2022,1
2022-11-13 12:00:00,69,12,6,1,45,11,2022,1
2022-11-13 15:00:00,35,15,6,1,45,11,2022,1
2022-11-13 18:00:00,34,18,6,1,45,11,2022,1
2022-11-13 21:00:00,9,21,6,1,45,11,2022,1
2022-11-14 03:00:00,5,3,0,0,46,11,2022,1
2022-11-14 06:00:00,82,6,0,0,46,11,2022,1
2022-11-14 09:00:00,34,9,0,0,46,11,2022,1
2022-11-14 12:00:00,62,12,0,0,46,11,2022,1
2022-11-14 15:00:00,121,15,0,0,46,11,2022,1
2022-11-14 18:00:00,53,18,0,0,46,11,2022,1
2022-11-14 21:00:00,13,21,0,0,46,11,2022,1
2022-11-15 03:00:00,8,3,1,0,46,11,2022,1
2022-11-15 06:00:00,100,6,1,0,46,11,2022,1
2022-11-15 09:00:00,50,9,1,0,46,11,2022,1
2022-11-15 12:00:00,67,12,1,0,46,11,2022,1
2022-11-15 15:00:00,76,15,1,0,46,11,2022,1
2022-11-15 18:00:00,51,18,1,0,46,11,2022,1
2022-11-15 21:00:00,15,21,1,0,46,11,2022,1
2022-11-16 03:00:00,7,3,2,0,46,11,2022,1
2022-11-16 06:00:00,90,6,2,0,46,11,2022,1
2022-11-16 09:00:00,34,9,2,0,46,11,2022,1
2022-11-16 12:00:00,47,12,2,0,46,11,2022,1
2022-11-16 15:00:00,75,15,2,0,46,11,2022,1
2022-11-16 18:00:00,48,18,2,0,46,11,2022,1
2022-11-16 21:00:00,21,21,2,0,46,11,2022,1
2022-11-17 03:00:00,5,3,3,0,46,11,2022,1
2022-11-17 06:00:00,74,6,3,0,46,11,2022,1
2022-11-17 09:00:00,33,9,3,0,46,11,2022,1
2022-11-17 12:00:00,51,12,3,0,46,11,2022,1
2022-11-17 15:00:00,61,15,3,0,46,11,2022,1
2022-11-17 18:00:00,35,18,3,0,46,11,2022,1
2022-11-17 21:00:00,18,21,3,0,46,11,2022,1
2022-11-18 03:00:00,8,3,4,0,46,11,2022,1
2022-11-18 06:00:00,62,6,4,0,46,11,2022,1
2022-11-18 09:00:00,34,9,4,0,46,11,2022,1
2022-11-18 12:00:00,53,12,4,0,46,11,2022,1
2022-11-18 15:00:00,61,15,4,0,46,11,2022,1
2022-11-18 18:00:00,27,18,4,0,46,11,2022,1
2022-11-18 21:00:00,12,21,4,0,46,11,2022,1
2022-11-19 03:00:00,1,3,5,1,46,11,2022,1
2022-11-19 06:00:00,15,6,5,1,46,11,2022,1
2022-11-19 09:00:00,32,9,5,1,46,11,2022,1
2022-11-19 12:00:00,33,12,5,1,46,11,2022,1
2022-11-19 15:00:00,31,15,5,1,46,11,2022,1
2022-11-19 18:00:00,11,18,5,1,46,11,2022,1
2022-11-19 21:00:00,14,21,5,1,46,11,2022,1
2022-11-20 03:00:00,1,3,6,1,46,11,2022,1
2022-11-20 06:00:00,8,6,6,1,46,11,2022,1
2022-11-20 09:00:00,25,9,6,1,46,11,2022,1
2022-11-20 12:00:00,40,12,6,1,46,11,2022,1
2022-11-20 15:00:00,19,15,6,1,46,11,2022,1
2022-11-20 18:00:00,16,18,6,1,46,11,2022,1
2022-11-20 21:00:00,6,21,6,1,46,11,2022,1
2022-11-21 06:00:00,50,6,0,0,47,11,2022,1
2022-11-21 09:00:00,15,9,0,0,47,11,2022,1
2022-11-21 12:00:00,32,12,0,0,47,11,2022,1
2022-11-21 15:00:00,43,15,0,0,47,11,2022,1
2022-11-21 18:00:00,16,18,0,0,47,11,2022,1
2022-11-21 21:00:00,6,21,0,0,47,11,2022,1
2022-11-22 03:00:00,5,3,1,0,47,11,2022,1
2022-11-22 06:00:00,47,6,1,0,47,11,2022,1
2022-11-22 09:00:00,14,9,1,0,47,11,2022,1
2022-11-22 12:00:00,25,12,1,0,47,11,2022,1
2022-11-22 15:00:00,51,15,1,0,47,11,2022,1
2022-11-22 18:00:00,23,18,1,0,47,11,2022,1
2022-11-22 21:00:00,5,21,1,0,47,11,2022,1
2022-11-23 03:00:00,1,3,2,0,47,11,2022,1
2022-11-23 06:00:00,48,6,2,0,47,11,2022,1
2022-11-23 09:00:00,12,9,2,0,47,11,2022,1
2022-11-23 12:00:00,26,12,2,0,47,11,2022,1
2022-11-23 15:00:00,50,15,2,0,47,11,2022,1
2022-11-23 18:00:00,27,18,2,0,47,11,2022,1
2022-11-23 21:00:00,11,21,2,0,47,11,2022,1
2022-11-24 03:00:00,2,3,3,0,47,11,2022,1
2022-11-24 06:00:00,62,6,3,0,47,11,2022,1
2022-11-24 09:00:00,24,9,3,0,47,11,2022,1
2022-11-24 12:00:00,33,12,3,0,47,11,2022,1
2022-11-24 15:00:00,49,15,3,0,47,11,2022,1
2022-11-24 18:00:00,25,18,3,0,47,11,2022,1
2022-11-24 21:00:00,13,21,3,0,47,11,2022,1
2022-11-25 03:00:00,9,3,4,0,47,11,2022,1
2022-11-25 06:00:00,55,6,4,0,47,11,2022,1
2022-11-25 09:00:00,15,9,4,0,47,11,2022,1
2022-11-25 12:00:00,38,12,4,0,47,11,2022,1
2022-11-25 15:00:00,47,15,4,0,47,11,2022,1
2022-11-25 18:00:00,12,18,4,0,47,11,2022,1
2022-11-25 21:00:00,8,21,4,0,47,11,2022,1
2022-11-26 03:00:00,1,3,5,1,47,11,2022,1
2022-11-26 06:00:00,18,6,5,1,47,11,2022,1
2022-11-26 09:00:00,29,9,5,1,47,11,2022,1
2022-11-26 12:00:00,33,12,5,1,47,11,2022,1
2022-11-26 15:00:00,33,15,5,1,47,11,2022,1
2022-11-26 18:00:00,14,18,5,1,47,11,2022,1
2022-11-26 21:00:00,10,21,5,1,47,11,2022,1
2022-11-27 06:00:00,8,6,6,1,47,11,2022,1
2022-11-27 09:00:00,17,9,6,1,47,11,2022,1
2022-11-27 12:00:00,16,12,6,1,47,11,2022,1
2022-11-27 15:00:00,19,15,6,1,47,11,2022,1
2022-11-27 18:00:00,9,18,6,1,47,11,2022,1
2022-11-27 21:00:00,8,21,6,1,47,11,2022,1
2022-11-28 03:00:00,1,3,0,0,48,11,2022,1
2022-11-28 06:00:00,28,6,0,0,48,11,2022,1
2022-11-28 09:00:00,9,9,0,0,48,11,2022,1
2022-11-28 12:00:00,22,12,0,0,48,11,2022,1
2022-11-28 15:00:00,42,15,0,0,48,11,2022,1
2022-11-28 18:00:00,11,18,0,0,48,11,2022,1
2022-11-28 21:00:00,3,21,0,0,48,11,2022,1
2022-11-29 03:00:00,3,3,1,0,48,11,2022,1
2022-11-29 06:00:00,37,6,1,0,48,11,2022,1
2022-11-29 09:00:00,11,9,1,0,48,11,2022,1
2022-11-29 12:00:00,23,12,1,0,48,11,2022,1
2022-11-29 15:00:00,47,15,1,0,48,11,2022,1
2022-11-29 18:00:00,16,18,1,0,48,11,2022,1
2022-11-29 21:00:00,5,21,1,0,48,11,2022,1
2022-11-30 03:00:00,4,3,2,0,48,11,2022,1
2022-11-30 06:00:00,39,6,2,0,48,11,2022,1
2022-11-30 09:00:00,6,9,2,0,48,11,2022,1
2022-11-30 12:00:00,27,12,2,0,48,11,2022,1
2022-11-30 15:00:00,28,15,2,0,48,11,2022,1
2022-11-30 18:00:00,18,18,2,0,48,11,2022,1
2022-11-30 21:00:00,1,21,2,0,48,11,2022,1
2022-12-01 03:00:00,4,3,3,0,48,12,2022,1
2022-12-01 06:00:00,47,6,3,0,48,12,2022,1
2022-12-01 09:00:00,11,9,3,0,48,12,2022,1
2022-12-01 12:00:00,26,12,3,0,48,12,2022,1
2022-12-01 15:00:00,30,15,3,0,48,12,2022,1
2022-12-01 18:00:00,22,18,3,0,48,12,2022,1
2022-12-01 21:00:00,4,21,3,0,48,12,2022,1
2022-12-02 03:00:00,3,3,4,0,48,12,2022,1
2022-12-02 06:00:00,27,6,4,0,48,12,2022,1
2022-12-02 09:00:00,8,9,4,0,48,12,2022,1
2022-12-02 12:00:00,17,12,4,0,48,12,2022,1
2022-12-02 15:00:00,23,15,4,0,48,12,2022,1
2022-12-02 18:00:00,6,18,4,0,48,12,2022,1
2022-12-02 21:00:00,3,21,4,0,48,12,2022,1
2022-12-03 03:00:00,1,3,5,1,48,12,2022,1
2022-12-03 06:00:00,3,6,5,1,48,12,2022,1
2022-12-03 09:00:00,10,9,5,1,48,12,2022,1
2022-12-03 12:00:00,18,12,5,1,48,12,2022,1
2022-12-03 15:00:00,17,15,5,1,48,12,2022,1
2022-12-03 18:00:00,14,18,5,1,48,12,2022,1
2022-12-03 21:00:00,1,21,5,1,48,12,2022,1
2022-12-04 06:00:00,6,6,6,1,48,12,2022,1
2022-12-04 09:00:00,8,9,6,1,48,12,2022,1
2022-12-04 12:00:00,7,12,6,1,48,12,2022,1
2022-12-04 15:00:00,13,15,6,1,48,12,2022,1
2022-12-04 18:00:00,8,18,6,1,48,12,2022,1
2022-12-04 21:00:00,2,21,6,1,48,12,2022,1
2022-12-05 03:00:00,4,3,0,0,49,12,2022,1
2022-12-05 06:00:00,26,6,0,0,49,12,2022,1
2022-12-05 09:00:00,9,9,0,0,49,12,2022,1
2022-12-05 12:00:00,18,12,0,0,49,12,2022,1
2022-12-05 15:00:00,21,15,0,0,49,12,2022,1
2022-12-05 18:00:00,17,18,0,0,49,12,2022,1
2022-12-05 21:00:00,2,21,0,0,49,12,2022,1
2022-12-06 03:00:00,5,3,1,0,49,12,2022,1
2022-12-06 06:00:00,27,6,1,0,49,12,2022,1
2022-12-06 09:00:00,7,9,1,0,49,12,2022,1
2022-12-06 12:00:00,8,12,1,0,49,12,2022,1
2022-12-06 15:00:00,16,15,1,0,49,12,2022,1
2022-12-06 18:00:00,3,18,1,0,49,12,2022,1
2022-12-06 21:00:00,1,21,1,0,49,12,2022,1
2022-12-07 03:00:00,1,3,2,0,49,12,2022,1
2022-12-07 06:00:00,12,6,2,0,49,12,2022,1
2022-12-07 09:00:00,5,9,2,0,49,12,2022,1
2022-12-07 12:00:00,3,12,2,0,49,12,2022,1
2022-12-07 15:00:00,6,15,2,0,49,12,2022,1
2022-12-07 18:00:00,3,18,2,0,49,12,2022,1
2022-12-08 06:00:00,4,6,3,0,49,12,2022,1
2022-12-08 09:00:00,3,9,3,0,49,12,2022,1
2022-12-08 12:00:00,2,12,3,0,49,12,2022,1
2022-12-08 15:00:00,5,15,3,0,49,12,2022,1
2022-12-08 18:00:00,1,18,3,0,49,12,2022,1
2022-12-08 21:00:00,1,21,3,0,49,12,2022,1
2022-12-09 06:00:00,2,6,4,0,49,12,2022,1
2022-12-09 15:00:00,2,15,4,0,49,12,2022,1
2022-12-09 18:00:00,5,18,4,0,49,12,2022,1
2022-12-10 09:00:00,3,9,5,1,49,12,2022,1
2022-12-10 12:00:00,3,12,5,1,49,12,2022,1
2022-12-10 18:00:00,1,18,5,1,49,12,2022,1
2022-12-11 06:00:00,3,6,6,1,49,12,2022,1
2022-12-11 09:00:00,1,9,6,1,49,12,2022,1
2022-12-11 18:00:00,2,18,6,1,49,12,2022,1
2022-12-11 21:00:00,1,21,6,1,49,12,2022,1
2022-12-12 06:00:00,7,6,0,0,50,12,2022,1
2022-12-12 09:00:00,1,9,0,0,50,12,2022,1
2022-12-12 12:00:00,6,12,0,0,50,12,2022,1
2022-12-12 15:00:00,3,15,0,0,50,12,2022,1
2022-12-12 18:00:00,3,18,0,0,50,12,2022,1
2022-12-13 03:00:00,1,3,1,0,50,12,2022,1
2022-12-13 06:00:00,6,6,1,0,50,12,2022,1
2022-12-13 12:00:00,1,12,1,0,50,12,2022,1
2022-12-13 15:00:00,3,15,1,0,50,12,2022,1
2022-12-13 18:00:00,1,18,1,0,50,12,2022,1
2022-12-14 03:00:00,2,3,2,0,50,12,2022,1
2022-12-14 06:00:00,5,6,2,0,50,12,2022,1
2022-12-14 09:00:00,2,9,2,0,50,12,2022,1
2022-12-14 12:00:00,6,12,2,0,50,12,2022,1
2022-12-14 15:00:00,9,15,2,0,50,12,2022,1
2022-12-14 18:00:00,4,18,2,0,50,12,2022,1
2022-12-14 21:00:00,1,21,2,0,50,12,2022,1
2022-12-15 06:00:00,9,6,3,0,50,12,2022,1
2022-12-15 09:00:00,2,9,3,0,50,12,2022,1
2022-12-15 15:00:00,5,15,3,0,50,12,2022,1
2022-12-15 18:00:00,3,18,3,0,50,12,2022,1
2022-12-16 06:00:00,4,6,4,0,50,12,2022,1
2022-12-16 09:00:00,1,9,4,0,50,12,2022,1
2022-12-16 12:00:00,2,12,4,0,50,12,2022,1
2022-12-16 15:00:00,4,15,4,0,50,12,2022,1
2022-12-16 21:00:00,1,21,4,0,50,12,2022,1
2022-12-17 03:00:00,1,3,5,1,50,12,2022,1
2022-12-17 12:00:00,2,12,5,1,50,12,2022,1
2022-12-17 15:00:00,1,15,5,1,50,12,2022,1
2022-12-18 06:00:00,1,6,6,1,50,12,2022,1
2022-12-18 09:00:00,1,9,6,1,50,12,2022,1
2022-12-18 12:00:00,1,12,6,1,50,12,2022,1
2022-12-19 06:00:00,1,6,0,0,51,12,2022,1
2022-12-19 12:00:00,3,12,0,0,51,12,2022,1
2022-12-19 15:00:00,4,15,0,0,51,12,2022,1
2022-12-20 06:00:00,6,6,1,0,51,12,2022,1
2022-12-20 09:00:00,1,9,1,0,51,12,2022,1
2022-12-20 12:00:00,4,12,1,0,51,12,2022,1
2022-12-20 15:00:00,2,15,1,0,51,12,2022,1
2022-12-20 21:00:00,2,21,1,0,51,12,2022,1
2023-03-28 03:00:00,1,3,1,0,13,3,2023,1
2023-03-28 06:00:00,8,6,1,0,13,3,2023,1
2023-03-28 09:00:00,7,9,1,0,13,3,2023,1
2023-03-28 12:00:00,20,12,1,0,13,3,2023,1
2023-03-28 15:00:00,15,15,1,0,13,3,2023,1
2023-03-28 18:00:00,7,18,1,0,13,3,2023,1
2023-03-29 03:00:00,11,3,2,0,13,3,2023,1
2023-03-29 06:00:00,13,6,2,0,13,3,2023,1
2023-03-29 09:00:00,3,9,2,0,13,3,2023,1
2023-03-29 12:00:00,19,12,2,0,13,3,2023,1
2023-03-29 15:00:00,14,15,2,0,13,3,2023,1
2023-03-29 18:00:00,5,18,2,0,13,3,2023,1
2023-03-30 03:00:00,9,3,3,0,13,3,2023,1
2023-03-30 06:00:00,13,6,3,0,13,3,2023,1
2023-03-30 09:00:00,7,9,3,0,13,3,2023,1
2023-03-30 12:00:00,20,12,3,0,13,3,2023,1
2023-03-30 15:00:00,24,15,3,0,13,3,2023,1
2023-03-30 18:00:00,11,18,3,0,13,3,2023,1
2023-03-31 03:00:00,9,3,4,0,13,3,2023,1
2023-03-31 06:00:00,15,6,4,0,13,3,2023,1
2023-03-31 09:00:00,17,9,4,0,13,3,2023,1
2023-03-31 12:00:00,21,12,4,0,13,3,2023,1
2023-03-31 15:00:00,15,15,4,0,13,3,2023,1
2023-03-31 18:00:00,1,18,4,0,13,3,2023,1
2023-03-31 21:00:00,2,21,4,0,13,3,2023,1
2023-04-01 06:00:00,12,6,5,1,13,4,2023,0
2023-04-01 09:00:00,37,9,5,1,13,4,2023,0
2023-04-01 12:00:00,36,12,5,1,13,4,2023,0
2023-04-01 15:00:00,32,15,5,1,13,4,2023,0
2023-04-01 18:00:00,11,18,5,1,13,4,2023,0
2023-04-01 21:00:00,1,21,5,1,13,4,2023,0
2023-04-02 03:00:00,3,3,6,1,13,4,2023,0
2023-04-02 06:00:00,10,6,6,1,13,4,2023,0
2023-04-02 09:00:00,20,9,6,1,13,4,2023,0
2023-04-02 12:00:00,52,12,6,1,13,4,2023,0
2023-04-02 15:00:00,33,15,6,1,13,4,2023,0
2023-04-02 18:00:00,9,18,6,1,13,4,2023,0
2023-04-02 21:00:00,4,21,6,1,13,4,2023,0
2023-04-03 03:00:00,8,3,0,0,14,4,2023,0
2023-04-03 06:00:00,20,6,0,0,14,4,2023,0
2023-04-03 09:00:00,18,9,0,0,14,4,2023,0
2023-04-03 12:00:00,50,12,0,0,14,4,2023,0
2023-04-03 15:00:00,33,15,0,0,14,4,2023,0
2023-04-03 18:00:00,14,18,0,0,14,4,2023,0
2023-04-03 21:00:00,5,21,0,0,14,4,2023,0
2023-04-04 03:00:00,11,3,1,0,14,4,2023,0
2023-04-04 06:00:00,25,6,1,0,14,4,2023,0
2023-04-04 09:00:00,38,9,1,0,14,4,2023,0
2023-04-04 12:00:00,56,12,1,0,14,4,2023,0
2023-04-04 15:00:00,34,15,1,0,14,4,2023,0
2023-04-04 18:00:00,19,18,1,0,14,4,2023,0
2023-04-04 21:00:00,6,21,1,0,14,4,2023,0
2023-04-05 03:00:00,8,3,2,0,14,4,2023,0
2023-04-05 06:00:00,30,6,2,0,14,4,2023,0
2023-04-05 09:00:00,57,9,2,0,14,4,2023,0
2023-04-05 12:00:00,39,12,2,0,14,4,2023,0
2023-04-05 15:00:00,50,15,2,0,14,4,2023,0
2023-04-05 18:00:00,11,18,2,0,14,4,2023,0
2023-04-05 21:00:00,4,21,2,0,14,4,2023,0
2023-04-06 03:00:00,6,3,3,0,14,4,2023,0
2023-04-06 06:00:00,17,6,3,0,14,4,2023,0
2023-04-06 09:00:00,27,9,3,0,14,4,2023,0
2023-04-06 12:00:00,55,12,3,0,14,4,2023,0
2023-04-06 15:00:00,34,15,3,0,14,4,2023,0
2023-04-06 18:00:00,12,18,3,0,14,4,2023,0
2023-04-07 03:00:00,4,3,4,0,14,4,2023,0
2023-04-07 06:00:00,13,6,4,0,14,4,2023,0
2023-04-07 09:00:00,25,9,4,0,14,4,2023,0
2023-04-07 12:00:00,67,12,4,0,14,4,2023,0
2023-04-07 15:00:00,50,15,4,0,14,4,2023,0
2023-04-07 18:00:00,27,18,4,0,14,4,2023,0
2023-04-07 21:00:00,4,21,4,0,14,4,2023,0
2023-04-08 03:00:00,1,3,5,1,14,4,2023,0
2023-04-08 06:00:00,13,6,5,1,14,4,2023,0
2023-04-08 09:00:00,72,9,5,1,14,4,2023,0
2023-04-08 12:00:00,81,12,5,1,14,4,2023,0
2023-04-08 15:00:00,66,15,5,1,14,4,2023,0
2023-04-08 18:00:00,29,18,5,1,14,4,2023,0
2023-04-08 21:00:00,7,21,5,1,14,4,2023,0
2023-04-09 03:00:00,3,3,6,1,14,4,2023,0
2023-04-09 06:00:00,13,6,6,1,14,4,2023,0
2023-04-09 09:00:00,46,9,6,1,14,4,2023,0
2023-04-09 12:00:00,87,12,6,1,14,4,2023,0
2023-04-09 15:00:00,60,15,6,1,14,4,2023,0
2023-04-09 18:00:00,25,18,6,1,14,4,2023,0
2023-04-09 21:00:00,5,21,6,1,14,4,2023,0
2023-04-10 03:00:00,5,3,0,0,15,4,2023,0
2023-04-10 06:00:00,34,6,0,0,15,4,2023,0
2023-04-10 09:00:00,117,9,0,0,15,4,2023,0
2023-04-10 12:00:00,75,12,0,0,15,4,2023,0
2023-04-10 15:00:00,73,15,0,0,15,4,2023,0
2023-04-10 18:00:00,46,18,0,0,15,4,2023,0
2023-04-10 21:00:00,2,21,0,0,15,4,2023,0
2023-04-11 03:00:00,46,3,1,0,15,4,2023,0
2023-04-11 06:00:00,93,6,1,0,15,4,2023,0
2023-04-11 09:00:00,58,9,1,0,15,4,2023,0
2023-04-11 12:00:00,123,12,1,0,15,4,2023,0
2023-04-11 15:00:00,117,15,1,0,15,4,2023,0
2023-04-11 18:00:00,82,18,1,0,15,4,2023,0
2023-04-11 21:00:00,9,21,1,0,15,4,2023,0
2023-04-12 03:00:00,70,3,2,0,15,4,2023,0
2023-04-12 06:00:00,113,6,2,0,15,4,2023,0
2023-04-12 09:00:00,75,9,2,0,15,4,2023,0
2023-04-12 12:00:00,185,12,2,0,15,4,2023,0
2023-04-12 15:00:00,162,15,2,0,15,4,2023,0
2023-04-12 18:00:00,79,18,2,0,15,4,2023,0
2023-04-12 21:00:00,6,21,2,0,15,4,2023,0
2023-04-13 03:00:00,93,3,3,0,15,4,2023,0
2023-04-13 06:00:00,161,6,3,0,15,4,2023,0
2023-04-13 09:00:00,115,9,3,0,15,4,2023,0
2023-04-13 12:00:00,235,12,3,0,15,4,2023,0
2023-04-13 15:00:00,213,15,3,0,15,4,2023,0
2023-04-13 18:00:00,118,18,3,0,15,4,2023,0
2023-04-13 21:00:00,8,21,3,0,15,4,2023,0
2023-04-14 03:00:00,76,3,4,0,15,4,2023,0
2023-04-14 06:00:00,190,6,4,0,15,4,2023,0
2023-04-14 09:00:00,101,9,4,0,15,4,2023,0
2023-04-14 12:00:00,255,12,4,0,15,4,2023,0
2023-04-14 15:00:00,181,15,4,0,15,4,2023,0
2023-04-14 18:00:00,84,18,4,0,15,4,2023,0
2023-04-14 21:00:00,19,21,4,0,15,4,2023,0
2023-04-15 03:00:00,8,3,5,1,15,4,2023,0
2023-04-15 06:00:00,99,6,5,1,15,4,2023,0
2023-04-15 09:00:00,190,9,5,1,15,4,2023,0
2023-04-15 12:00:00,216,12,5,1,15,4,2023,0
2023-04-15 15:00:00,202,15,5,1,15,4,2023,0
2023-04-15 18:00:00,89,18,5,1,15,4,2023,0
2023-04-15 21:00:00,36,21,5,1,15,4,2023,0
2023-04-16 03:00:00,7,3,6,1,15,4,2023,0
2023-04-16 06:00:00,60,6,6,1,15,4,2023,0
2023-04-16 09:00:00,153,9,6,1,15,4,2023,0
2023-04-16 12:00:00,267,12,6,1,15,4,2023,0
2023-04-16 15:00:00,242,15,6,1,15,4,2023,0
2023-04-16 18:00:00,123,18,6,1,15,4,2023,0
2023-04-16 21:00:00,15,21,6,1,15,4,2023,0
2023-04-17 03:00:00,90,3,0,0,16,4,2023,0
2023-04-17 06:00:00,174,6,0,0,16,4,2023,0
2023-04-17 09:00:00,113,9,0,0,16,4,2023,0
2023-04-17 12:00:00,312,12,0,0,16,4,2023,0
2023-04-17 15:00:00,313,15,0,0,16,4,2023,0
2023-04-17 18:00:00,170,18,0,0,16,4,2023,0
2023-04-17 21:00:00,8,21,0,0,16,4,2023,0
2023-04-18 03:00:00,105,3,1,0,16,4,2023,0
2023-04-18 06:00:00,235,6,1,0,16,4,2023,0
2023-04-18 09:00:00,167,9,1,0,16,4,2023,0
2023-04-18 12:00:00,383,12,1,0,16,4,2023,0
2023-04-18 15:00:00,354,15,1,0,16,4,2023,0
2023-04-18 18:00:00,215,18,1,0,16,4,2023,0
2023-04-18 21:00:00,24,21,1,0,16,4,2023,0
2023-04-19 03:00:00,113,3,2,0,16,4,2023,0
2023-04-19 06:00:00,262,6,2,0,16,4,2023,0
2023-04-19 09:00:00,171,9,2,0,16,4,2023,0
2023-04-19 12:00:00,433,12,2,0,16,4,2023,0
2023-04-19 15:00:00,253,15,2,0,16,4,2023,0
2023-04-19 18:00:00,214,18,2,0,16,4,2023,0
2023-04-19 21:00:00,22,21,2,0,16,4,2023,0
2023-04-20 03:00:00,128,3,3,0,16,4,2023,0
2023-04-20 06:00:00,279,6,3,0,16,4,2023,0
2023-04-20 09:00:00,172,9,3,0,16,4,2023,0
2023-04-20 12:00:00,433,12,3,0,16,4,2023,0
2023-04-20 15:00:00,421,15,3,0,16,4,2023,0
2023-04-20 18:00:00,223,18,3,0,16,4,2023,0
2023-04-20 21:00:00,31,21,3,0,16,4,2023,0
2023-04-21 03:00:00,82,3,4,0,16,4,2023,0
2023-04-21 06:00:00,271,6,4,0,16,4,2023,0
2023-04-21 09:00:00,264,9,4,0,16,4,2023,0
2023-04-21 12:00:00,535,12,4,0,16,4,2023,0
2023-04-21 15:00:00,404,15,4,0,16,4,2023,0
2023-04-21 18:00:00,272,18,4,0,16,4,2023,0
2023-04-21 21:00:00,55,21,4,0,16,4,2023,0
2023-04-22 03:00:00,16,3,5,1,16,4,2023,0
2023-04-22 06:00:00,152,6,5,1,16,4,2023,0
2023-04-22 09:00:00,289,9,5,1,16,4,2023,0
2023-04-22 12:00:00,285,12,5,1,16,4,2023,0
2023-04-22 15:00:00,208,15,5,1,16,4,2023,0
2023-04-22 18:00:00,104,18,5,1,16,4,2023,0
2023-04-22 21:00:00,31,21,5,1,16,4,2023,0
2023-04-23 03:00:00,5,3,6,1,16,4,2023,0
2023-04-23 06:00:00,54,6,6,1,16,4,2023,0
2023-04-23 09:00:00,96,9,6,1,16,4,2023,0
2023-04-23 12:00:00,118,12,6,1,16,4,2023,0
2023-04-23 15:00:00,96,15,6,1,16,4,2023,0
2023-04-23 18:00:00,58,18,6,1,16,4,2023,0
2023-04-23 21:00:00,6,21,6,1,16,4,2023,0
2023-04-24 03:00:00,67,3,0,0,17,4,2023,0
2023-04-24 06:00:00,170,6,0,0,17,4,2023,0
2023-04-24 09:00:00,126,9,0,0,17,4,2023,0
2023-04-24 12:00:00,248,12,0,0,17,4,2023,0
2023-04-24 15:00:00,246,15,0,0,17,4,2023,0
2023-04-24 18:00:00,163,18,0,0,17,4,2023,0
2023-04-24 21:00:00,12,21,0,0,17,4,2023,0
2023-04-25 03:00:00,96,3,1,0,17,4,2023,0
2023-04-25 06:00:00,154,6,1,0,17,4,2023,0
2023-04-25 09:00:00,75,9,1,0,17,4,2023,0
2023-04-25 12:00:00,149,12,1,0,17,4,2023,0
2023-04-25 15:00:00,175,15,1,0,17,4,2023,0
2023-04-25 18:00:00,86,18,1,0,17,4,2023,0
2023-04-25 21:00:00,8,21,1,0,17,4,2023,0
2023-04-26 03:00:00,70,3,2,0,17,4,2023,0
2023-04-26 06:00:00,141,6,2,0,17,4,2023,0
2023-04-26 09:00:00,96,9,2,0,17,4,2023,0
2023-04-26 12:00:00,229,12,2,0,17,4,2023,0
2023-04-26 15:00:00,186,15,2,0,17,4,2023,0
2023-04-26 18:00:00,167,18,2,0,17,4,2023,0
2023-04-26 21:00:00,33,21,2,0,17,4,2023,0
2023-04-27 03:00:00,73,3,3,0,17,4,2023,0
2023-04-27 06:00:00,156,6,3,0,17,4,2023,0
